OrderDate,OrderNumber,ProductKey,CustomerKey,StockDate,TerritoryKey,Sum of OrderLineItem,Sum of OrderQuantity,BENEFICE,TOTAL COST,TOTAL REVENUE
2017-01-09 00:00:00,SO61762,223,12610,2003-10-09 00:00:00,10,4,2,5.860000000000001,1142,1728
2017-01-09 00:00:00,SO61762,229,12610,2003-12-16 00:00:00,10,3,1,16.35,3172,4807
2017-01-09 00:00:00,SO61762,530,12610,2003-09-15 00:00:00,10,2,3,9.36,561,1497
2017-01-09 00:00:00,SO61762,541,12610,2003-12-05 00:00:00,10,1,1,18.15,1084,2899
2017-03-19 00:00:00,SO66475,223,12610,2003-12-16 00:00:00,10,1,3,8.790000000000003,1713,2592
2017-01-02 00:00:00,SO61354,223,12611,2003-11-27 00:00:00,10,1,2,5.860000000000001,1142,1728
2017-06-06 00:00:00,SO72310,464,12611,2004-05-21 00:00:00,10,3,3,41.52,2913,7065
2017-06-06 00:00:00,SO72310,530,12611,2004-04-21 00:00:00,10,2,1,3.12,187,499
2017-06-06 00:00:00,SO72310,541,12611,2004-04-04 00:00:00,10,1,2,36.3,2168,5798
2016-02-16 00:00:00,SO49323,362,12612,2003-01-06 00:00:00,10,1,1,943.29,110581,204910
2016-12-15 00:00:00,SO60044,215,12612,2003-11-15 00:00:00,10,3,1,21.61,1203,3364
2016-12-15 00:00:00,SO60044,358,12612,2003-08-22 00:00:00,10,1,1,943.29,110581,204910
2016-12-15 00:00:00,SO60044,478,12612,2003-09-10 00:00:00,10,2,2,12.5,748,1998
2017-03-07 00:00:00,SO65726,489,12612,2003-12-23 00:00:00,10,2,1,12.420000000000002,4157,5399
2017-03-07 00:00:00,SO65726,560,12612,2004-01-28 00:00:00,10,1,1,459.69999999999993,75515,121485
2015-03-02 00:00:00,SO45586,311,12613,2002-01-03 00:00:00,7,1,1,1406.98,217129,357827
2017-04-10 00:00:00,SO67975,354,12613,2004-03-19 00:00:00,7,1,1,953.5600000000002,111786,207142
2017-04-10 00:00:00,SO67975,473,12613,2004-02-18 00:00:00,7,3,1,39.75,2375,6350
2017-04-10 00:00:00,SO67975,485,12613,2004-03-08 00:00:00,7,2,2,27.52,1644,4396
2015-03-23 00:00:00,SO45726,313,12614,2002-01-15 00:00:00,7,1,1,1406.98,217129,357827
2017-04-23 00:00:00,SO68820,215,12614,2004-02-25 00:00:00,7,3,1,21.61,1203,3364
2017-04-23 00:00:00,SO68820,358,12614,2004-02-11 00:00:00,7,1,1,943.29,110581,204910
2017-04-23 00:00:00,SO68820,478,12614,2004-03-25 00:00:00,7,2,2,12.5,748,1998
2016-02-11 00:00:00,SO49277,352,12615,2002-11-03 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-01-07 00:00:00,SO61604,352,12615,2003-09-29 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-01-07 00:00:00,SO61604,485,12615,2003-09-12 00:00:00,10,2,2,27.52,1644,4396
2017-04-22 00:00:00,SO68783,215,12615,2004-03-21 00:00:00,10,2,1,21.61,1203,3364
2017-04-22 00:00:00,SO68783,579,12615,2004-02-23 00:00:00,10,1,1,459.69999999999993,75515,121485
2016-11-21 00:00:00,SO58327,477,12616,2003-10-06 00:00:00,8,1,1,3.12,187,499
2016-11-21 00:00:00,SO58327,478,12616,2003-09-24 00:00:00,8,2,2,12.5,748,1998
2017-01-19 00:00:00,SO62376,466,12617,2003-12-30 00:00:00,8,3,2,27.68,1942,4710
2017-01-19 00:00:00,SO62376,477,12617,2003-10-20 00:00:00,8,2,2,6.24,374,998
2017-01-19 00:00:00,SO62376,478,12617,2003-12-18 00:00:00,8,1,1,6.25,374,999
2015-03-06 00:00:00,SO45618,311,12618,2001-12-02 00:00:00,7,1,1,1406.98,217129,357827
2017-05-17 00:00:00,SO70763,220,12618,2004-03-16 00:00:00,7,4,1,21.61,1203,3364
2017-05-17 00:00:00,SO70763,362,12618,2004-03-13 00:00:00,7,1,1,943.29,110581,204910
2017-05-17 00:00:00,SO70763,477,12618,2004-04-30 00:00:00,7,3,2,6.24,374,998
2017-05-17 00:00:00,SO70763,478,12618,2004-03-01 00:00:00,7,2,2,12.5,748,1998
2016-02-05 00:00:00,SO49219,362,12619,2002-12-10 00:00:00,10,1,1,943.29,110581,204910
2016-11-11 00:00:00,SO57747,356,12619,2003-10-14 00:00:00,10,1,1,953.5600000000002,111786,207142
2017-04-10 00:00:00,SO68007,487,12619,2004-03-26 00:00:00,10,4,1,34.42,2057,5499
2017-04-10 00:00:00,SO68007,530,12619,2004-01-16 00:00:00,10,3,2,6.24,374,998
2017-04-10 00:00:00,SO68007,541,12619,2004-02-27 00:00:00,10,2,2,36.3,2168,5798
2017-04-10 00:00:00,SO68007,566,12619,2004-02-09 00:00:00,10,1,1,280.91,46144,74235
2015-03-23 00:00:00,SO45724,312,12620,2002-01-18 00:00:00,7,1,1,1406.98,217129,357827
2016-09-16 00:00:00,SO54431,362,12620,2003-07-21 00:00:00,7,1,1,943.29,110581,204910
2016-09-16 00:00:00,SO54431,480,12620,2003-06-07 00:00:00,7,3,2,2.8600000000000003,172,458
2016-09-16 00:00:00,SO54431,537,12620,2003-08-18 00:00:00,7,2,1,21.91,1309,3500
2017-03-29 00:00:00,SO67139,223,12620,2003-12-04 00:00:00,7,3,2,5.860000000000001,1142,1728
2017-03-29 00:00:00,SO67139,538,12620,2003-12-18 00:00:00,7,2,2,26.9,1608,4298
2017-03-29 00:00:00,SO67139,604,12620,2004-01-17 00:00:00,7,1,1,196.34000000000003,34365,53999
2015-03-28 00:00:00,SO45762,312,12621,2002-03-08 00:00:00,7,1,1,1406.98,217129,357827
2016-09-06 00:00:00,SO53877,220,12621,2003-05-16 00:00:00,7,2,1,21.61,1203,3364
2016-09-06 00:00:00,SO53877,358,12621,2003-05-12 00:00:00,7,1,1,943.29,110581,204910
2017-03-25 00:00:00,SO66884,477,12621,2004-02-28 00:00:00,7,2,1,3.12,187,499
2017-03-25 00:00:00,SO66884,479,12621,2003-12-27 00:00:00,7,3,2,11.260000000000002,672,1798
2017-03-25 00:00:00,SO66884,481,12621,2004-01-24 00:00:00,7,4,3,16.89,1008,2697
2017-03-25 00:00:00,SO66884,604,12621,2003-12-16 00:00:00,7,1,1,196.34000000000003,34365,53999
2016-02-20 00:00:00,SO49362,358,12622,2002-11-18 00:00:00,10,1,1,943.29,110581,204910
2016-12-04 00:00:00,SO59273,356,12622,2003-09-19 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-12-04 00:00:00,SO59273,477,12622,2003-10-16 00:00:00,10,3,2,6.24,374,998
2016-12-04 00:00:00,SO59273,478,12622,2003-09-30 00:00:00,10,2,2,12.5,748,1998
2017-05-04 00:00:00,SO69839,223,12622,2004-03-29 00:00:00,10,2,2,5.860000000000001,1142,1728
2017-05-04 00:00:00,SO69839,570,12622,2004-03-26 00:00:00,10,1,1,280.91,46144,74235
2016-02-25 00:00:00,SO49417,362,12623,2002-10-29 00:00:00,10,1,1,943.29,110581,204910
2017-01-03 00:00:00,SO61381,362,12623,2003-10-10 00:00:00,10,1,1,943.29,110581,204910
2017-01-03 00:00:00,SO61381,537,12623,2003-11-18 00:00:00,10,2,1,21.91,1309,3500
2017-04-07 00:00:00,SO67823,480,12623,2004-02-21 00:00:00,10,4,2,2.8600000000000003,172,458
2017-04-07 00:00:00,SO67823,530,12623,2003-12-09 00:00:00,10,2,2,6.24,374,998
2017-04-07 00:00:00,SO67823,541,12623,2004-01-04 00:00:00,10,3,2,36.3,2168,5798
2017-04-07 00:00:00,SO67823,577,12623,2004-02-13 00:00:00,10,1,1,459.69999999999993,75515,121485
2016-04-18 00:00:00,SO50070,358,12624,2002-12-28 00:00:00,8,1,1,943.29,110581,204910
2017-03-29 00:00:00,SO67088,214,12624,2004-01-28 00:00:00,8,2,1,21.9,1309,3499
2017-03-29 00:00:00,SO67088,358,12624,2004-03-12 00:00:00,8,1,1,943.29,110581,204910
2017-03-07 00:00:00,SO65719,215,12625,2004-01-26 00:00:00,7,3,1,21.61,1203,3364
2017-03-07 00:00:00,SO65719,229,12625,2003-11-30 00:00:00,7,4,1,16.35,3172,4807
2017-03-07 00:00:00,SO65719,477,12625,2004-01-20 00:00:00,7,2,2,6.24,374,998
2017-03-07 00:00:00,SO65719,478,12625,2004-01-26 00:00:00,7,1,2,12.5,748,1998
2017-05-11 00:00:00,SO70344,220,12626,2004-04-17 00:00:00,10,3,1,21.61,1203,3364
2017-05-11 00:00:00,SO70344,530,12626,2004-02-12 00:00:00,10,2,2,6.24,374,998
2017-05-11 00:00:00,SO70344,541,12626,2004-03-03 00:00:00,10,1,2,36.3,2168,5798
2017-05-20 00:00:00,SO70983,223,12626,2004-05-05 00:00:00,10,1,2,5.860000000000001,1142,1728
2016-10-23 00:00:00,SO56577,223,12627,2003-10-05 00:00:00,10,1,2,5.860000000000001,1142,1728
2017-01-01 00:00:00,SO61297,477,12627,2003-11-30 00:00:00,10,4,2,6.24,374,998
2017-01-01 00:00:00,SO61297,479,12627,2003-09-06 00:00:00,10,3,2,11.260000000000002,672,1798
2017-01-01 00:00:00,SO61297,489,12627,2003-11-30 00:00:00,10,5,1,12.420000000000002,4157,5399
2017-01-01 00:00:00,SO61297,530,12627,2003-12-14 00:00:00,10,2,2,6.24,374,998
2017-01-01 00:00:00,SO61297,541,12627,2003-12-06 00:00:00,10,1,3,54.45,3252,8697
2017-01-08 00:00:00,SO61708,477,12628,2003-11-05 00:00:00,7,2,1,3.12,187,499
2017-01-08 00:00:00,SO61708,478,12628,2003-11-03 00:00:00,7,1,2,12.5,748,1998
2017-05-19 00:00:00,SO70908,214,12629,2004-03-15 00:00:00,8,3,1,21.9,1309,3499
2017-05-19 00:00:00,SO70908,223,12629,2004-02-02 00:00:00,8,2,2,5.860000000000001,1142,1728
2017-05-19 00:00:00,SO70908,478,12629,2004-03-25 00:00:00,8,1,3,18.75,1122,2997
2016-02-10 00:00:00,SO49271,354,12630,2002-11-07 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-09-17 00:00:00,SO54524,214,12630,2003-08-21 00:00:00,10,2,1,21.9,1309,3499
2016-09-17 00:00:00,SO54524,564,12630,2003-08-07 00:00:00,10,1,1,902.13,148194,238407
2016-10-28 00:00:00,SO56797,362,12630,2003-10-12 00:00:00,10,1,1,943.29,110581,204910
2016-10-28 00:00:00,SO56797,528,12630,2003-10-08 00:00:00,10,3,2,6.24,374,998
2016-10-28 00:00:00,SO56797,537,12630,2003-09-29 00:00:00,10,2,1,21.91,1309,3500
2015-04-27 00:00:00,SO45989,311,12631,2001-12-30 00:00:00,7,1,1,1406.98,217129,357827
2016-11-16 00:00:00,SO58070,477,12631,2003-07-30 00:00:00,7,3,2,6.24,374,998
2016-11-16 00:00:00,SO58070,479,12631,2003-09-30 00:00:00,7,2,2,11.260000000000002,672,1798
2016-11-16 00:00:00,SO58070,573,12631,2003-08-18 00:00:00,7,1,1,902.13,148194,238407
2016-11-24 00:00:00,SO58486,373,12631,2003-10-26 00:00:00,7,1,1,860.8799999999999,132068,218156
2016-11-24 00:00:00,SO58486,480,12631,2003-08-08 00:00:00,7,3,2,2.8600000000000003,172,458
2016-11-24 00:00:00,SO58486,540,12631,2003-08-27 00:00:00,7,2,1,20.410000000000004,1219,3260
2016-12-09 00:00:00,SO59649,215,12631,2003-09-24 00:00:00,7,4,1,21.61,1203,3364
2016-12-09 00:00:00,SO59649,358,12631,2003-09-14 00:00:00,7,1,1,943.29,110581,204910
2016-12-09 00:00:00,SO59649,477,12631,2003-08-28 00:00:00,7,3,2,6.24,374,998
2016-12-09 00:00:00,SO59649,478,12631,2003-08-14 00:00:00,7,2,3,18.75,1122,2997
2015-04-14 00:00:00,SO45896,311,12632,2002-02-26 00:00:00,7,1,1,1406.98,217129,357827
2016-11-02 00:00:00,SO57251,375,12632,2003-09-29 00:00:00,7,1,1,860.8799999999999,132068,218156
2016-11-02 00:00:00,SO57251,540,12632,2003-10-13 00:00:00,7,2,1,20.410000000000004,1219,3260
2016-12-14 00:00:00,SO59985,354,12632,2003-11-27 00:00:00,7,1,1,953.5600000000002,111786,207142
2016-12-18 00:00:00,SO60315,214,12632,2003-08-31 00:00:00,7,2,1,21.9,1309,3499
2016-12-18 00:00:00,SO60315,576,12632,2003-09-24 00:00:00,7,1,1,902.13,148194,238407
2017-01-16 00:00:00,SO62203,480,12633,2003-10-19 00:00:00,10,3,2,2.8600000000000003,172,458
2017-01-16 00:00:00,SO62203,530,12633,2003-11-17 00:00:00,10,2,1,3.12,187,499
2017-01-16 00:00:00,SO62203,541,12633,2003-10-01 00:00:00,10,1,2,36.3,2168,5798
2017-04-02 00:00:00,SO67453,235,12633,2004-01-10 00:00:00,10,1,1,16.35,3172,4807
2016-03-02 00:00:00,SO49567,356,12634,2002-11-29 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-09-07 00:00:00,SO53975,215,12634,2003-05-10 00:00:00,10,2,1,21.61,1203,3364
2016-09-07 00:00:00,SO53975,574,12634,2003-05-13 00:00:00,10,1,1,902.13,148194,238407
2016-10-26 00:00:00,SO56692,362,12634,2003-07-23 00:00:00,10,1,1,943.29,110581,204910
2016-10-26 00:00:00,SO56692,480,12634,2003-08-26 00:00:00,10,2,2,2.8600000000000003,172,458
2016-09-23 00:00:00,SO54862,226,12635,2003-06-10 00:00:00,7,1,1,16.35,3172,4807
2016-12-02 00:00:00,SO59179,215,12636,2003-10-16 00:00:00,8,2,1,21.61,1203,3364
2016-12-02 00:00:00,SO59179,530,12636,2003-10-04 00:00:00,8,1,2,6.24,374,998
2017-01-15 00:00:00,SO62126,223,12636,2003-11-26 00:00:00,8,1,2,5.860000000000001,1142,1728
2016-03-12 00:00:00,SO49650,360,12637,2003-02-13 00:00:00,10,1,1,943.29,110581,204910
2016-10-02 00:00:00,SO55384,214,12637,2003-06-04 00:00:00,10,3,1,21.9,1309,3499
2016-10-02 00:00:00,SO55384,356,12637,2003-07-21 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-10-02 00:00:00,SO55384,485,12637,2003-08-27 00:00:00,10,2,2,27.52,1644,4396
2016-10-31 00:00:00,SO57011,220,12637,2003-08-14 00:00:00,10,2,1,21.61,1203,3364
2016-10-31 00:00:00,SO57011,561,12637,2003-08-17 00:00:00,10,1,1,902.13,148194,238407
2017-04-06 00:00:00,SO67731,223,12638,2004-02-27 00:00:00,8,1,2,5.860000000000001,1142,1728
2017-05-05 00:00:00,SO69905,464,12638,2004-03-27 00:00:00,8,2,2,27.68,1942,4710
2017-05-05 00:00:00,SO69905,530,12638,2004-03-01 00:00:00,8,1,3,9.36,561,1497
2016-08-22 00:00:00,SO52952,226,12639,2003-06-21 00:00:00,7,1,1,16.35,3172,4807
2016-03-19 00:00:00,SO49720,358,12640,2002-12-15 00:00:00,10,1,1,943.29,110581,204910
2016-10-01 00:00:00,SO55333,358,12640,2003-06-29 00:00:00,10,1,1,943.29,110581,204910
2016-10-01 00:00:00,SO55333,477,12640,2003-06-08 00:00:00,10,3,3,9.36,561,1497
2016-10-01 00:00:00,SO55333,478,12640,2003-08-06 00:00:00,10,2,2,12.5,748,1998
2016-10-29 00:00:00,SO56906,223,12640,2003-10-12 00:00:00,10,2,2,5.860000000000001,1142,1728
2016-10-29 00:00:00,SO56906,575,12640,2003-07-14 00:00:00,10,1,1,902.13,148194,238407
2017-06-04 00:00:00,SO72161,223,12641,2004-05-05 00:00:00,7,1,3,8.790000000000003,1713,2592
2016-11-16 00:00:00,SO58054,223,12642,2003-09-24 00:00:00,7,1,1,2.9300000000000006,571,864
2016-08-12 00:00:00,SO52449,223,12643,2003-07-15 00:00:00,8,1,2,5.860000000000001,1142,1728
2016-03-05 00:00:00,SO49585,362,12644,2003-01-31 00:00:00,10,1,1,943.29,110581,204910
2016-10-19 00:00:00,SO56376,220,12644,2003-08-16 00:00:00,10,2,1,21.61,1203,3364
2016-10-19 00:00:00,SO56376,574,12644,2003-06-25 00:00:00,10,1,1,902.13,148194,238407
2016-10-22 00:00:00,SO56483,215,12644,2003-09-10 00:00:00,10,4,1,21.61,1203,3364
2016-10-22 00:00:00,SO56483,352,12644,2003-09-25 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-10-22 00:00:00,SO56483,477,12644,2003-08-20 00:00:00,10,3,2,6.24,374,998
2016-10-22 00:00:00,SO56483,478,12644,2003-07-09 00:00:00,10,2,1,6.25,374,999
2016-03-19 00:00:00,SO49721,356,12645,2003-01-30 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-10-04 00:00:00,SO55553,220,12645,2003-07-30 00:00:00,10,2,1,21.61,1203,3364
2016-10-04 00:00:00,SO55553,564,12645,2003-08-06 00:00:00,10,1,1,902.13,148194,238407
2016-10-16 00:00:00,SO56188,356,12645,2003-06-19 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-10-16 00:00:00,SO56188,480,12645,2003-07-22 00:00:00,10,3,2,2.8600000000000003,172,458
2016-10-16 00:00:00,SO56188,537,12645,2003-06-30 00:00:00,10,2,1,21.91,1309,3500
2016-08-25 00:00:00,SO53114,530,12646,2003-06-13 00:00:00,8,1,2,6.24,374,998
2016-03-01 00:00:00,SO49552,358,12647,2003-01-08 00:00:00,10,1,1,943.29,110581,204910
2016-10-03 00:00:00,SO55504,220,12647,2003-09-14 00:00:00,10,2,1,21.61,1203,3364
2016-10-03 00:00:00,SO55504,223,12647,2003-08-20 00:00:00,10,4,2,5.860000000000001,1142,1728
2016-10-03 00:00:00,SO55504,229,12647,2003-09-10 00:00:00,10,3,1,16.35,3172,4807
2016-10-03 00:00:00,SO55504,573,12647,2003-06-28 00:00:00,10,1,1,902.13,148194,238407
2016-10-22 00:00:00,SO56484,352,12647,2003-08-05 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-10-22 00:00:00,SO56484,464,12647,2003-07-14 00:00:00,10,4,2,27.68,1942,4710
2016-10-22 00:00:00,SO56484,477,12647,2003-08-14 00:00:00,10,3,3,9.36,561,1497
2016-10-22 00:00:00,SO56484,478,12647,2003-07-20 00:00:00,10,2,3,18.75,1122,2997
2016-03-27 00:00:00,SO49774,358,12648,2002-12-28 00:00:00,10,1,1,943.29,110581,204910
2016-10-15 00:00:00,SO56127,362,12648,2003-09-20 00:00:00,10,1,1,943.29,110581,204910
2016-10-15 00:00:00,SO56127,482,12648,2003-09-17 00:00:00,10,3,2,11.260000000000002,672,1798
2016-10-15 00:00:00,SO56127,485,12648,2003-08-16 00:00:00,10,2,2,27.52,1644,4396
2016-11-02 00:00:00,SO57299,466,12648,2003-07-05 00:00:00,10,3,1,13.84,971,2355
2016-11-02 00:00:00,SO57299,530,12648,2003-09-26 00:00:00,10,4,2,6.24,374,998
2016-11-02 00:00:00,SO57299,541,12648,2003-09-01 00:00:00,10,2,2,36.3,2168,5798
2016-11-02 00:00:00,SO57299,564,12648,2003-07-12 00:00:00,10,1,1,902.13,148194,238407
2017-04-01 00:00:00,SO67382,223,12649,2003-12-08 00:00:00,7,1,3,8.790000000000003,1713,2592
2015-04-08 00:00:00,SO45861,311,12650,2002-01-08 00:00:00,7,1,1,1406.98,217129,357827
2016-12-14 00:00:00,SO59986,223,12650,2003-10-08 00:00:00,7,5,2,5.860000000000001,1142,1728
2016-12-14 00:00:00,SO59986,358,12650,2003-10-15 00:00:00,7,1,1,943.29,110581,204910
2016-12-14 00:00:00,SO59986,477,12650,2003-10-02 00:00:00,7,3,2,6.24,374,998
2016-12-14 00:00:00,SO59986,478,12650,2003-11-15 00:00:00,7,2,2,12.5,748,1998
2016-12-14 00:00:00,SO59986,490,12650,2003-10-28 00:00:00,7,4,1,12.420000000000002,4157,5399
2016-12-22 00:00:00,SO60561,214,12650,2003-11-02 00:00:00,7,2,1,21.9,1309,3499
2016-12-22 00:00:00,SO60561,573,12650,2003-11-16 00:00:00,7,1,1,902.13,148194,238407
2016-12-27 00:00:00,SO60850,379,12650,2003-09-30 00:00:00,7,1,1,860.8799999999999,132068,218156
2017-04-07 00:00:00,SO67815,223,12651,2003-12-24 00:00:00,7,1,1,2.9300000000000006,571,864
2017-03-04 00:00:00,SO65532,214,12652,2003-11-08 00:00:00,10,4,1,21.9,1309,3499
2017-03-04 00:00:00,SO65532,223,12652,2003-11-16 00:00:00,10,5,2,5.860000000000001,1142,1728
2017-03-04 00:00:00,SO65532,487,12652,2003-12-25 00:00:00,10,3,1,34.42,2057,5499
2017-03-04 00:00:00,SO65532,530,12652,2003-11-06 00:00:00,10,2,3,9.36,561,1497
2017-03-04 00:00:00,SO65532,541,12652,2003-12-07 00:00:00,10,1,2,36.3,2168,5798
2017-05-26 00:00:00,SO71403,232,12652,2004-05-04 00:00:00,10,1,1,16.35,3172,4807
2016-03-16 00:00:00,SO49688,362,12653,2003-01-19 00:00:00,10,1,1,943.29,110581,204910
2016-10-30 00:00:00,SO56908,362,12653,2003-07-23 00:00:00,10,1,1,943.29,110581,204910
2016-10-30 00:00:00,SO56908,464,12653,2003-07-02 00:00:00,10,5,2,27.68,1942,4710
2016-10-30 00:00:00,SO56908,477,12653,2003-07-03 00:00:00,10,3,2,6.24,374,998
2016-10-30 00:00:00,SO56908,478,12653,2003-08-11 00:00:00,10,2,2,12.5,748,1998
2016-10-30 00:00:00,SO56908,491,12653,2003-09-05 00:00:00,10,4,1,12.420000000000002,4157,5399
2016-11-29 00:00:00,SO58836,466,12653,2003-09-02 00:00:00,10,4,2,27.68,1942,4710
2016-11-29 00:00:00,SO58836,477,12653,2003-09-04 00:00:00,10,2,2,6.24,374,998
2016-11-29 00:00:00,SO58836,479,12653,2003-08-31 00:00:00,10,3,2,11.260000000000002,672,1798
2016-11-29 00:00:00,SO58836,562,12653,2003-10-31 00:00:00,10,1,1,902.13,148194,238407
2016-08-27 00:00:00,SO53232,223,12654,2003-08-12 00:00:00,10,1,2,5.860000000000001,1142,1728
2016-12-28 00:00:00,SO60918,480,12654,2003-09-10 00:00:00,10,3,1,1.4300000000000002,86,229
2016-12-28 00:00:00,SO60918,530,12654,2003-11-08 00:00:00,10,2,2,6.24,374,998
2016-12-28 00:00:00,SO60918,541,12654,2003-09-01 00:00:00,10,1,2,36.3,2168,5798
2015-04-12 00:00:00,SO45885,313,12655,2002-01-19 00:00:00,7,1,1,1406.98,217129,357827
2016-12-05 00:00:00,SO59404,220,12655,2003-10-03 00:00:00,7,2,1,21.61,1203,3364
2016-12-05 00:00:00,SO59404,562,12655,2003-09-05 00:00:00,7,1,1,902.13,148194,238407
2016-12-09 00:00:00,SO59650,214,12655,2003-11-17 00:00:00,7,4,1,21.9,1309,3499
2016-12-09 00:00:00,SO59650,226,12655,2003-09-30 00:00:00,7,5,1,16.35,3172,4807
2016-12-09 00:00:00,SO59650,354,12655,2003-08-25 00:00:00,7,1,1,953.5600000000002,111786,207142
2016-12-09 00:00:00,SO59650,528,12655,2003-08-21 00:00:00,7,3,1,3.12,187,499
2016-12-09 00:00:00,SO59650,537,12655,2003-09-14 00:00:00,7,2,1,21.91,1309,3500
2016-12-19 00:00:00,SO60335,371,12655,2003-09-01 00:00:00,7,1,1,860.8799999999999,132068,218156
2016-12-19 00:00:00,SO60335,477,12655,2003-09-04 00:00:00,7,3,1,3.12,187,499
2016-12-19 00:00:00,SO60335,479,12655,2003-08-21 00:00:00,7,2,2,11.260000000000002,672,1798
2016-11-18 00:00:00,SO58172,223,12656,2003-08-13 00:00:00,7,1,2,5.860000000000001,1142,1728
2016-04-30 00:00:00,SO50185,360,12657,2003-01-18 00:00:00,8,1,1,943.29,110581,204910
2016-07-01 00:00:00,SO51188,606,12657,2003-03-17 00:00:00,8,1,1,196.34000000000003,34365,53999
2016-10-19 00:00:00,SO56334,354,12657,2003-07-15 00:00:00,8,1,1,953.5600000000002,111786,207142
2016-10-19 00:00:00,SO56334,485,12657,2003-08-15 00:00:00,8,2,1,13.76,822,2198
2017-06-25 00:00:00,SO73783,215,12657,2004-04-24 00:00:00,8,4,1,21.61,1203,3364
2017-06-25 00:00:00,SO73783,530,12657,2004-04-09 00:00:00,8,2,2,6.24,374,998
2017-06-25 00:00:00,SO73783,541,12657,2004-04-11 00:00:00,8,3,1,18.15,1084,2899
2017-06-25 00:00:00,SO73783,574,12657,2004-03-03 00:00:00,8,1,1,902.13,148194,238407
2016-03-14 00:00:00,SO49676,356,12658,2002-11-23 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-10-17 00:00:00,SO56225,215,12658,2003-07-08 00:00:00,10,3,1,21.61,1203,3364
2016-10-17 00:00:00,SO56225,223,12658,2003-09-26 00:00:00,10,2,2,5.860000000000001,1142,1728
2016-10-17 00:00:00,SO56225,356,12658,2003-07-09 00:00:00,10,1,1,953.5600000000002,111786,207142
2016-11-14 00:00:00,SO57956,220,12658,2003-10-01 00:00:00,10,2,1,21.61,1203,3364
2016-11-14 00:00:00,SO57956,223,12658,2003-09-03 00:00:00,10,3,2,5.860000000000001,1142,1728
2016-11-14 00:00:00,SO57956,573,12658,2003-10-14 00:00:00,10,1,1,902.13,148194,238407
2016-10-18 00:00:00,SO56309,478,12659,2003-09-26 00:00:00,7,1,3,18.75,1122,2997
2016-10-18 00:00:00,SO56309,482,12659,2003-09-18 00:00:00,7,3,2,11.260000000000002,672,1798
2016-10-18 00:00:00,SO56309,487,12659,2003-06-26 00:00:00,7,2,1,34.42,2057,5499
2017-06-02 00:00:00,SO72041,220,12660,2004-04-07 00:00:00,7,2,1,21.61,1203,3364
2017-06-02 00:00:00,SO72041,478,12660,2004-04-23 00:00:00,7,1,2,12.5,748,1998
2016-10-02 00:00:00,SO55435,215,12661,2003-07-29 00:00:00,7,3,1,21.61,1203,3364
2016-10-02 00:00:00,SO55435,477,12661,2003-08-12 00:00:00,7,1,2,6.24,374,998
2016-10-02 00:00:00,SO55435,478,12661,2003-08-28 00:00:00,7,2,2,12.5,748,1998
2017-06-14 00:00:00,SO72904,477,12662,2004-03-01 00:00:00,7,2,2,6.24,374,998
2017-06-14 00:00:00,SO72904,478,12662,2004-04-09 00:00:00,7,1,1,6.25,374,999
2017-05-20 00:00:00,SO70982,477,12663,2004-03-30 00:00:00,7,2,2,6.24,374,998
2017-05-20 00:00:00,SO70982,478,12663,2004-05-03 00:00:00,7,1,2,12.5,748,1998
2017-05-20 00:00:00,SO70982,488,12663,2004-04-09 00:00:00,7,3,1,12.420000000000002,4157,5399
2016-11-13 00:00:00,SO57878,220,12664,2003-09-20 00:00:00,10,3,1,21.61,1203,3364
2016-11-13 00:00:00,SO57878,530,12664,2003-10-12 00:00:00,10,2,2,6.24,374,998
2016-11-13 00:00:00,SO57878,541,12664,2003-09-21 00:00:00,10,1,2,36.3,2168,5798
2017-04-11 00:00:00,SO68060,223,12664,2003-12-19 00:00:00,10,1,2,5.860000000000001,1142,1728
2016-12-31 00:00:00,SO61108,480,12665,2003-09-18 00:00:00,9,1,2,2.8600000000000003,172,458
2017-02-08 00:00:00,SO63762,480,12665,2003-12-19 00:00:00,9,2,1,1.4300000000000002,86,229
2017-02-08 00:00:00,SO63762,528,12665,2003-11-21 00:00:00,9,1,2,6.24,374,998
2017-03-30 00:00:00,SO67148,215,12665,2004-02-20 00:00:00,9,3,1,21.61,1203,3364
2017-03-30 00:00:00,SO67148,528,12665,2004-02-17 00:00:00,9,2,2,6.24,374,998
2017-03-30 00:00:00,SO67148,535,12665,2004-02-11 00:00:00,9,1,2,31.28,187,4998
2017-05-06 00:00:00,SO69949,528,12666,2004-02-01 00:00:00,9,1,2,6.24,374,998
2017-05-09 00:00:00,SO70166,480,12666,2004-02-08 00:00:00,9,2,2,2.8600000000000003,172,458
2017-05-09 00:00:00,SO70166,535,12666,2004-04-01 00:00:00,9,1,2,31.28,187,4998
